epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,164.051,2.76955,3.26314,3.15464,0.01471,0.12418,0.00692,0.00212,3.32932,12.358,5.76287,0.0095941,0.0095941,0.0095941
43,167.454,2.70669,3.15188,3.09174,0.0031,0.20588,0.00186,0.00073,3.28704,inf,7.0458,0.0095842,0.0095842,0.0095842
44,170.875,2.80122,3.18878,3.10586,0.00529,0.34641,0.00301,0.00131,3.17149,inf,5.55994,0.0095743,0.0095743,0.0095743
45,174.267,2.79067,3.06777,3.05231,0.0261,0.29085,0.01541,0.00511,3.18845,inf,5.2901,0.0095644,0.0095644,0.0095644
46,177.538,2.8235,3.07369,3.12508,0.08099,0.13072,0.04203,0.01268,3.20937,97.9661,5.84127,0.0095545,0.0095545,0.0095545
47,180.901,2.69003,2.9582,3.03998,0.16983,0.07516,0.05802,0.02164,3.00596,inf,5.45741,0.0095446,0.0095446,0.0095446
48,184.168,2.67063,2.9729,2.99532,0.03617,0.07516,0.01364,0.00378,3.11685,111.905,5.2642,0.0095347,0.0095347,0.0095347
49,187.82,2.69004,2.97798,2.95084,0.04286,0.18627,0.02499,0.0109,2.93424,112.67,4.90773,0.0095248,0.0095248,0.0095248
50,191.199,2.61083,2.91437,2.87903,0.01793,0.48693,0.0243,0.00991,2.96049,inf,5.40249,0.0095149,0.0095149,0.0095149
51,194.818,2.63594,2.92083,2.89369,0.09524,0.12092,0.05036,0.01639,2.87287,43.3753,4.8543,0.009505,0.009505,0.009505
52,198.47,2.55893,2.84229,2.90685,0.25,0.17647,0.13839,0.03557,3.02794,69.0862,5.23797,0.0094951,0.0094951,0.0094951
53,201.801,2.52277,2.77464,2.85211,0.45833,0.12092,0.16776,0.05954,2.83349,29.7785,4.20725,0.0094852,0.0094852,0.0094852
54,205.384,2.54135,2.84049,2.85915,0.66667,0.11111,0.11704,0.05779,2.94445,31.6042,4.5753,0.0094753,0.0094753,0.0094753
55,208.728,2.60705,2.82729,2.89898,0.75,0.12092,0.1721,0.06242,2.92574,18.0276,4.046,0.0094654,0.0094654,0.0094654
