epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
25,407.095,2.98573,3.62747,3.55474,0.50102,0.02941,0.00039,0.00013,4.43713,81.7567,14.9677,0.00932114,0.00932114,0.00932114
26,420.79,2.99518,3.61385,3.50312,0.00085,0.09804,0.00084,0.00022,4.22072,13.9642,9.58463,0.00929286,0.00929286,0.00929286
27,431.169,3.01024,3.54323,3.50774,0.00156,0.1732,0.00131,0.00024,3.74543,5.12176,5.58612,0.00926457,0.00926457,0.00926457
28,441.649,3.02491,3.63444,3.58721,0.00059,0.10784,0.0008,0.00015,3.76846,6.4384,4.94532,0.00923629,0.00923629,0.00923629
29,452.021,2.8478,3.53169,3.48309,0.00789,0.08497,0.00167,0.00034,3.8257,5.60515,4.6672,0.009208,0.009208,0.009208
30,461.655,2.9306,3.5185,3.49014,0.01387,0.11438,0.0032,0.0007,3.81012,4.76956,4.61805,0.00917971,0.00917971,0.00917971
31,472.374,2.83257,3.44181,3.46678,0.42852,0.12418,0.06017,0.01201,3.56046,50.5777,4.36674,0.00915143,0.00915143,0.00915143
32,482.849,2.96292,3.50417,3.37174,0.15064,0.06536,0.03194,0.01499,3.4006,20.1567,3.97941,0.00912314,0.00912314,0.00912314
33,496.853,2.84196,3.38602,3.39519,0.11435,0.05556,0.02341,0.00561,3.27472,5.6655,3.71342,0.00909486,0.00909486,0.00909486
34,507.547,2.82002,3.31203,3.32146,0.1032,0.05556,0.03943,0.01027,3.06877,6.58816,3.6036,0.00906657,0.00906657,0.00906657
35,518.199,2.78152,3.23797,3.30278,0.00457,0.05882,0.00363,0.0008,3.11427,5.59177,3.63848,0.00903829,0.00903829,0.00903829
36,532.352,2.70667,3.17803,3.21659,0.0883,0.12418,0.01929,0.00471,2.9251,5.90355,3.53684,0.00901,0.00901,0.00901
37,543.373,2.61039,3.13615,3.20399,0.53489,0.0098,0.00473,0.00088,2.96683,5.90113,3.6331,0.00898171,0.00898171,0.00898171
38,557.274,2.64251,3.18243,3.25846,0.01697,0.28431,0.00872,0.00173,2.95822,12.0566,3.66997,0.00895343,0.00895343,0.00895343
39,568.302,2.64224,3.12277,3.26141,0.06262,0.16013,0.02984,0.00502,3.13193,36.492,3.76169,0.00892514,0.00892514,0.00892514
40,579.028,2.5968,3.0352,3.21497,0.06645,0.21895,0.04487,0.01682,2.73726,22.3664,3.41845,0.00889686,0.00889686,0.00889686
41,593.159,2.57612,2.97329,3.10658,0.24519,0.17653,0.09998,0.03189,2.73,4.56207,3.3653,0.00886857,0.00886857,0.00886857
42,606.79,2.5442,3.04178,3.1329,0.11988,0.2549,0.09156,0.03296,2.62533,5.69788,3.3566,0.00884029,0.00884029,0.00884029
43,617.934,2.53745,3.07358,3.10622,0.18622,0.27124,0.16012,0.04099,2.75986,6.71794,3.43925,0.008812,0.008812,0.008812
44,628.981,2.58358,3.13666,3.1324,0.61661,0.22222,0.17057,0.06058,2.62646,6.72477,3.37319,0.00878371,0.00878371,0.00878371
45,643.06,2.60126,2.90938,3.07707,0.0735,0.29085,0.07503,0.01634,2.88255,16.6318,3.6246,0.00875543,0.00875543,0.00875543
46,659.546,2.56063,2.96595,3.09898,0.60531,0.22222,0.16205,0.03663,2.53386,4.63441,3.19964,0.00872714,0.00872714,0.00872714
47,670.467,2.50444,2.84417,3.06982,0.29185,0.08497,0.09975,0.02102,2.80125,6.4947,3.42926,0.00869886,0.00869886,0.00869886
48,681.339,2.62148,2.96808,3.10789,0.19026,0.3268,0.09684,0.02975,2.69155,4.6429,3.32319,0.00867057,0.00867057,0.00867057
49,694.973,2.52831,2.90192,3.10058,0.32159,0.24183,0.20261,0.06518,2.43948,3.43683,3.13648,0.00864229,0.00864229,0.00864229
50,705.615,2.41526,2.94489,3.03494,0.45862,0.11111,0.15176,0.0619,2.29539,6.35011,3.032,0.008614,0.008614,0.008614
51,719.236,2.41754,2.89226,2.98363,0.41704,0.14052,0.18473,0.06256,2.42899,3.73024,3.03991,0.00858571,0.00858571,0.00858571
52,732.611,2.38368,2.86132,2.9426,0.59713,0.16667,0.13337,0.02494,2.51331,5.3787,3.19764,0.00855743,0.00855743,0.00855743
53,743.466,2.51253,2.9467,2.99516,0.21381,0.16993,0.13878,0.04466,2.48208,4.30585,3.15335,0.00852914,0.00852914,0.00852914
54,757.334,2.36889,2.88472,3.01158,0.11071,0.35621,0.13811,0.03479,2.36602,3.28567,3.07008,0.00850086,0.00850086,0.00850086
55,767.931,2.31807,2.71189,2.91515,0.30551,0.26144,0.14738,0.0454,2.31351,3.81474,3.0389,0.00847257,0.00847257,0.00847257
56,778.686,2.41078,2.73244,2.99268,0.26127,0.15033,0.15062,0.04013,2.60458,3.10812,3.21569,0.00844429,0.00844429,0.00844429
57,794.377,2.33655,2.67229,2.92476,0.17517,0.1634,0.12304,0.03387,2.55353,3.46054,3.22887,0.008416,0.008416,0.008416
58,805.251,2.36227,2.77234,2.92282,0.23956,0.34096,0.20221,0.07853,2.55546,3.16203,3.23989,0.00838771,0.00838771,0.00838771
59,816.397,2.31838,2.64737,2.81507,0.3397,0.20588,0.19208,0.06938,2.44301,3.20497,3.16127,0.00835943,0.00835943,0.00835943
60,827.316,2.23775,2.66852,2.74233,0.32692,0.2803,0.1979,0.07002,2.44676,3.10218,3.15935,0.00833114,0.00833114,0.00833114
61,841.231,2.31139,2.62172,2.84609,0.37678,0.29085,0.27155,0.09871,2.28235,3.12538,3.07874,0.00830286,0.00830286,0.00830286
62,852.181,2.32773,2.64022,2.84018,0.24524,0.35621,0.2299,0.07656,2.30131,3.00431,3.03896,0.00827457,0.00827457,0.00827457
63,866.526,2.21795,2.50917,2.74296,0.3243,0.42564,0.29348,0.09792,2.29711,3.05509,2.96001,0.00824629,0.00824629,0.00824629
64,877.204,2.24056,2.48243,2.79157,0.40001,0.2549,0.24647,0.09066,2.35866,3.08397,3.02056,0.008218,0.008218,0.008218
65,892.24,2.18003,2.46019,2.76384,0.23203,0.3279,0.21683,0.07269,2.36217,3.06217,3.03782,0.00818971,0.00818971,0.00818971
66,904.063,2.17795,2.47507,2.72575,0.37281,0.28596,0.23496,0.07625,2.40744,2.80855,3.08367,0.00816143,0.00816143,0.00816143
67,914.02,2.33169,2.53905,2.82121,0.3131,0.25967,0.25177,0.11215,2.34494,2.62876,3.01884,0.00813314,0.00813314,0.00813314
68,924.923,2.25885,2.44861,2.73584,0.34876,0.28481,0.2962,0.09592,2.39617,2.73575,3.08945,0.00810486,0.00810486,0.00810486
69,940.666,2.15924,2.31423,2.66943,0.70639,0.16667,0.1577,0.06362,2.40839,3.02641,3.11832,0.00807657,0.00807657,0.00807657
70,956.347,2.22665,2.42354,2.73553,0.76658,0.13091,0.19732,0.06752,2.46114,2.96778,3.1186,0.00804829,0.00804829,0.00804829
71,967.565,2.22689,2.27727,2.72848,0.62367,0.16013,0.23877,0.11261,2.29152,2.77971,2.98039,0.00802,0.00802,0.00802
72,979.515,2.14921,2.32133,2.69343,0.34507,0.36602,0.29292,0.11478,2.38948,2.85689,3.07178,0.00799171,0.00799171,0.00799171
73,989.514,2.21474,2.3506,2.69461,0.31765,0.22051,0.22319,0.09188,2.46072,3.02782,3.0936,0.00796343,0.00796343,0.00796343
74,1000.32,2.17533,2.36144,2.70511,0.23624,0.25817,0.24613,0.09836,2.35447,3.0114,3.17749,0.00793514,0.00793514,0.00793514
75,1013.9,2.16384,2.3262,2.72489,0.31923,0.28431,0.2826,0.12087,2.47228,3.12153,3.21022,0.00790686,0.00790686,0.00790686
76,1028.45,2.13999,2.32877,2.65131,0.70424,0.27124,0.33729,0.12355,2.44664,2.78586,3.12013,0.00787857,0.00787857,0.00787857
77,1039.46,2.05339,2.20815,2.61076,0.56699,0.27124,0.34373,0.13385,2.41985,2.65371,3.07086,0.00785029,0.00785029,0.00785029
78,1050.72,2.04046,2.33293,2.62755,0.79216,0.22545,0.31871,0.13973,2.38339,2.65761,3.12895,0.007822,0.007822,0.007822
79,1061.47,2.08066,2.19942,2.60481,0.43049,0.24183,0.19114,0.05834,2.35018,3.18717,3.12214,0.00779371,0.00779371,0.00779371
80,1072.44,2.04717,2.24862,2.56747,0.32459,0.30719,0.23452,0.07939,2.54624,3.38475,3.30357,0.00776543,0.00776543,0.00776543
81,1086.32,2.03173,2.2424,2.58312,0.65369,0.22755,0.2157,0.07298,2.33055,3.11655,3.07108,0.00773714,0.00773714,0.00773714
82,1097.03,2.13874,2.30028,2.68277,0.30953,0.18954,0.20931,0.09197,2.37557,3.05969,3.08619,0.00770886,0.00770886,0.00770886
83,1111.53,2.17414,2.29804,2.71355,0.26077,0.28431,0.20776,0.07286,2.44002,3.02017,3.14419,0.00768057,0.00768057,0.00768057
84,1122.3,1.98772,2.02954,2.52685,0.49963,0.2549,0.33837,0.12924,2.40157,2.51736,3.24879,0.00765229,0.00765229,0.00765229
85,1132.94,2.04398,2.06977,2.60745,0.6108,0.33635,0.39402,0.15096,2.29501,2.63073,3.01324,0.007624,0.007624,0.007624
86,1143.7,2.04505,2.14648,2.52248,0.23566,0.33971,0.29825,0.14314,2.41062,2.47367,3.09937,0.00759571,0.00759571,0.00759571
87,1154.52,1.90874,1.93313,2.42449,0.3335,0.39869,0.36896,0.15401,2.24952,2.49962,2.95205,0.00756743,0.00756743,0.00756743
88,1168.21,2.01931,2.15217,2.59713,0.29452,0.4085,0.41131,0.15335,2.22131,2.45093,2.88416,0.00753914,0.00753914,0.00753914
89,1179.53,1.91191,1.9651,2.46206,0.66624,0.43531,0.40474,0.16652,2.40347,2.49563,3.04931,0.00751086,0.00751086,0.00751086
90,1190.6,1.98356,2.11901,2.58428,0.48155,0.27124,0.33844,0.13975,2.29293,2.7175,3.01428,0.00748257,0.00748257,0.00748257
91,1201.72,1.98181,2.03583,2.4744,0.51676,0.16013,0.20759,0.06213,2.27159,3.388,3.13125,0.00745429,0.00745429,0.00745429
92,1212.76,1.94388,2.11461,2.53249,0.65595,0.29085,0.34978,0.13228,2.27065,2.64226,2.9469,0.007426,0.007426,0.007426
93,1223.66,1.92595,1.93019,2.49676,0.6008,0.32282,0.32054,0.13441,2.27909,2.92171,2.94508,0.00739771,0.00739771,0.00739771
94,1237.36,2.03438,2.13254,2.51531,0.41625,0.5098,0.38964,0.16414,2.12856,2.48733,2.87516,0.00736943,0.00736943,0.00736943
95,1250.75,1.8989,1.99566,2.45446,0.3771,0.43832,0.40369,0.19655,2.15158,2.22726,2.83091,0.00734114,0.00734114,0.00734114
96,1264.38,1.9032,1.95789,2.42414,0.30101,0.39148,0.31939,0.14793,2.46895,2.40984,3.08105,0.00731286,0.00731286,0.00731286
97,1278.92,1.86274,1.95442,2.48327,0.40098,0.42484,0.48359,0.21912,2.19653,2.4462,2.84873,0.00728457,0.00728457,0.00728457
98,1292.53,1.93279,1.98309,2.45622,0.31068,0.50654,0.37898,0.18586,2.18613,2.65611,2.90109,0.00725629,0.00725629,0.00725629
99,1303.75,1.95369,1.96478,2.47624,0.72975,0.40261,0.37834,0.18387,2.28989,3.17635,3.04921,0.007228,0.007228,0.007228
100,1314.76,1.7972,1.87701,2.34921,0.44807,0.53595,0.39965,0.13482,2.17874,2.51088,2.90869,0.00719971,0.00719971,0.00719971
101,1328.43,1.8863,2.05844,2.46205,0.65799,0.41104,0.44512,0.17337,2.13289,2.32743,2.83742,0.00717143,0.00717143,0.00717143
102,1339.38,1.82895,1.86728,2.40887,0.32786,0.36408,0.26141,0.11321,2.13752,2.57701,2.89251,0.00714314,0.00714314,0.00714314
103,1350.31,1.79802,1.84448,2.33644,0.53451,0.32818,0.40379,0.19703,2.20051,2.36063,2.87255,0.00711486,0.00711486,0.00711486
104,1361.34,1.81024,1.97322,2.41401,0.43574,0.41176,0.36535,0.17718,2.12282,2.43991,2.81923,0.00708657,0.00708657,0.00708657
105,1375.12,1.78291,1.82802,2.34375,0.56956,0.35294,0.41988,0.19189,2.07586,2.33164,2.76469,0.00705829,0.00705829,0.00705829
106,1385.93,1.78774,1.77856,2.34838,0.67737,0.4738,0.50536,0.23345,2.07564,2.16665,2.88377,0.00703,0.00703,0.00703
107,1397.9,1.83057,1.86719,2.44155,0.51723,0.49488,0.48112,0.22184,2.08481,2.3594,2.90484,0.00700171,0.00700171,0.00700171
108,1407.37,1.77708,1.73713,2.30427,0.44804,0.50812,0.41231,0.16908,2.10141,2.51589,2.90118,0.00697343,0.00697343,0.00697343
109,1417.04,1.74054,1.79003,2.41123,0.36728,0.51307,0.32907,0.15368,2.14291,2.5662,2.89963,0.00694514,0.00694514,0.00694514
110,1428.24,1.69629,1.68794,2.26861,0.47919,0.44771,0.42493,0.16977,2.11788,2.27666,2.83828,0.00691686,0.00691686,0.00691686
111,1447.3,1.7436,1.69838,2.23799,0.674,0.24183,0.33147,0.13201,2.33785,2.68397,2.99564,0.00688857,0.00688857,0.00688857
112,1463.45,1.7667,1.92098,2.34349,0.60425,0.48366,0.52974,0.22654,2.05968,2.14431,2.74235,0.00686029,0.00686029,0.00686029
113,1477.02,1.73512,1.69145,2.30144,0.47588,0.36928,0.36729,0.16047,2.09135,2.16994,2.81111,0.006832,0.006832,0.006832
114,1490.65,1.74574,1.76504,2.3104,0.54872,0.44444,0.43331,0.20545,2.122,2.23107,2.77287,0.00680371,0.00680371,0.00680371
115,1501.65,1.71968,1.68743,2.31412,0.56885,0.443,0.49308,0.24551,2.03735,2.30676,2.75584,0.00677543,0.00677543,0.00677543
116,1516.48,1.74095,1.84055,2.3533,0.49939,0.52941,0.49398,0.24552,1.97783,2.05124,2.68926,0.00674714,0.00674714,0.00674714
117,1532.16,1.64549,1.666,2.2633,0.40255,0.38889,0.37895,0.19286,2.18209,2.62843,2.91039,0.00671886,0.00671886,0.00671886
118,1545.99,1.72439,1.69735,2.29202,0.54947,0.43464,0.45037,0.20082,2.05917,2.36297,2.78081,0.00669057,0.00669057,0.00669057
119,1556.92,1.7008,1.66694,2.22764,0.57274,0.47215,0.49886,0.22987,2.20756,2.18975,2.94653,0.00666229,0.00666229,0.00666229
120,1570.8,1.69067,1.60533,2.23295,0.47644,0.55882,0.49399,0.23444,2.08786,2.13898,2.83652,0.006634,0.006634,0.006634
121,1585.2,1.69203,1.54229,2.21218,0.4927,0.51961,0.46209,0.24734,2.05299,2.24137,2.79501,0.00660571,0.00660571,0.00660571
122,1601.6,1.69362,1.62946,2.22576,0.94686,0.38452,0.4862,0.2417,2.05958,2.45437,2.83472,0.00657743,0.00657743,0.00657743
123,1617.23,1.66091,1.55191,2.18514,0.66888,0.54902,0.55292,0.26528,2.07139,2.44291,2.83543,0.00654914,0.00654914,0.00654914
124,1633.06,1.70993,1.6335,2.21252,0.7102,0.53922,0.58171,0.2679,2.04917,2.27814,2.7451,0.00652086,0.00652086,0.00652086
125,1647,1.6532,1.53613,2.22286,0.65479,0.45888,0.55433,0.27353,2.06892,2.01855,2.73887,0.00649257,0.00649257,0.00649257
126,1657.83,1.67882,1.65591,2.26688,0.58323,0.53595,0.54869,0.27314,2.08433,1.95084,2.76367,0.00646429,0.00646429,0.00646429
127,1671.63,1.68503,1.6516,2.26781,0.44722,0.46068,0.48634,0.22346,2.21253,2.20941,2.90849,0.006436,0.006436,0.006436
128,1683.51,1.68115,1.70661,2.24445,0.41513,0.37255,0.44661,0.22282,2.11376,2.06803,2.87016,0.00640771,0.00640771,0.00640771
129,1693.57,1.60651,1.49252,2.11076,0.6073,0.36275,0.42758,0.19726,2.11569,2.27332,2.87749,0.00637943,0.00637943,0.00637943
130,1704.53,1.64167,1.53455,2.16511,0.59582,0.46815,0.44838,0.22311,1.9913,2.25617,2.7354,0.00635114,0.00635114,0.00635114
131,1715.51,1.61241,1.57225,2.192,0.65215,0.49473,0.57064,0.3138,1.90412,1.85714,2.64271,0.00632286,0.00632286,0.00632286
132,1726.78,1.67608,1.54698,2.25433,0.76859,0.58971,0.68444,0.30225,1.97538,1.88827,2.66603,0.00629457,0.00629457,0.00629457
133,1737.73,1.53074,1.4253,2.10603,0.52992,0.55229,0.58993,0.317,2.0064,1.79592,2.70836,0.00626629,0.00626629,0.00626629
134,1748.58,1.58278,1.53722,2.14474,0.45671,0.4281,0.41065,0.21069,2.17245,2.31257,2.86535,0.006238,0.006238,0.006238
135,1759.32,1.75869,1.71104,2.23653,0.66933,0.48639,0.53849,0.29587,2.02129,1.90638,2.74802,0.00620971,0.00620971,0.00620971
136,1770.15,1.52767,1.42679,2.04651,0.75165,0.57957,0.62062,0.34853,2.00529,1.89532,2.70455,0.00618143,0.00618143,0.00618143
137,1781.95,1.58799,1.51184,2.1768,0.81717,0.55882,0.6326,0.32844,1.94082,1.99626,2.67244,0.00615314,0.00615314,0.00615314
138,1792.03,1.50249,1.4985,2.12012,0.74786,0.49673,0.57217,0.26946,2.08977,2.36331,2.79151,0.00612486,0.00612486,0.00612486
139,1806.19,1.52238,1.47418,2.09271,0.67163,0.53268,0.63144,0.29639,2.02772,1.87479,2.7353,0.00609657,0.00609657,0.00609657
140,1817.26,1.52538,1.50318,2.09195,0.59895,0.46405,0.51296,0.25525,2.0801,2.05814,2.75654,0.00606829,0.00606829,0.00606829
141,1831.16,1.56175,1.42898,2.09017,0.74155,0.36275,0.45547,0.24773,1.93693,2.14831,2.6621,0.00604,0.00604,0.00604
142,1845.32,1.49727,1.43864,2.16197,0.48042,0.60811,0.52722,0.24393,2.08972,1.94799,2.80909,0.00601171,0.00601171,0.00601171
143,1855.81,1.52914,1.4579,2.0745,0.45033,0.48192,0.44345,0.25015,2.05702,2.07012,2.7674,0.00598343,0.00598343,0.00598343
144,1867.3,1.54199,1.46066,2.08534,0.47024,0.49658,0.47774,0.27211,2.02111,2.17502,2.84093,0.00595514,0.00595514,0.00595514
145,1879.53,1.40026,1.41606,1.97734,0.81044,0.52491,0.63707,0.30911,1.99279,1.95523,2.71931,0.00592686,0.00592686,0.00592686
146,1889.6,1.52146,1.48028,2.13626,0.59325,0.60447,0.60005,0.28032,1.96404,1.82312,2.69364,0.00589857,0.00589857,0.00589857
147,1900.42,1.44871,1.36251,2.00685,0.71503,0.59542,0.59037,0.30538,1.83688,1.83945,2.5569,0.00587029,0.00587029,0.00587029
148,1912.52,1.48271,1.35214,2.02636,0.75255,0.4183,0.52762,0.26019,1.89383,1.76073,2.64884,0.005842,0.005842,0.005842
149,1922.55,1.44463,1.4048,2.0452,0.75911,0.41134,0.48331,0.23395,1.99562,1.98609,2.76647,0.00581371,0.00581371,0.00581371
150,1933.69,1.54882,1.50172,2.09924,0.80351,0.41503,0.546,0.24949,2.00421,2.2278,2.67063,0.00578543,0.00578543,0.00578543
151,1944.53,1.43283,1.36986,2.0224,0.73834,0.48277,0.53812,0.29439,1.96513,1.74721,2.6642,0.00575714,0.00575714,0.00575714
152,1960.8,1.54278,1.47819,2.09503,0.65674,0.45752,0.61946,0.34763,1.90207,1.83228,2.62977,0.00572886,0.00572886,0.00572886
153,1976.51,1.60295,1.59988,2.14621,0.48994,0.6732,0.6386,0.33557,1.91243,1.83782,2.6274,0.00570057,0.00570057,0.00570057
154,1987.38,1.46873,1.32973,2.0474,0.77776,0.43327,0.56614,0.2968,1.98387,2.01857,2.66205,0.00567229,0.00567229,0.00567229
155,2001.78,1.44998,1.36111,2.00754,0.77615,0.51961,0.62433,0.31716,2.07911,1.82271,2.71668,0.005644,0.005644,0.005644
156,2012.85,1.51648,1.45586,2.01333,0.60919,0.58824,0.57664,0.32323,2.03327,1.89583,2.77278,0.00561571,0.00561571,0.00561571
157,2026.34,1.45664,1.31784,1.98798,0.69189,0.38235,0.55551,0.31327,1.99492,1.94151,2.7423,0.00558743,0.00558743,0.00558743
158,2037.45,1.44122,1.35335,1.99905,0.53589,0.38623,0.50329,0.28099,1.98817,2.28041,2.79585,0.00555914,0.00555914,0.00555914
159,2048.1,1.46116,1.37319,2.07147,0.45732,0.63725,0.53786,0.26691,2.03678,2.42819,2.8222,0.00553086,0.00553086,0.00553086
160,2059.24,1.48483,1.41069,2.03799,0.64505,0.63921,0.65946,0.31423,1.97153,2.0056,2.78996,0.00550257,0.00550257,0.00550257
161,2071.31,1.43639,1.38516,2.0113,0.73437,0.58129,0.64667,0.28489,1.9669,2.04644,2.70443,0.00547429,0.00547429,0.00547429
162,2081.94,1.44801,1.35387,2.07972,0.7441,0.61202,0.65138,0.3345,1.9698,1.74084,2.6771,0.005446,0.005446,0.005446
163,2092.82,1.43131,1.31166,2.00668,0.67853,0.56209,0.63868,0.34875,1.84324,1.63088,2.57209,0.00541771,0.00541771,0.00541771
164,2106.76,1.46395,1.29,2.02517,0.59699,0.69935,0.60838,0.32035,1.88034,1.829,2.61806,0.00538943,0.00538943,0.00538943
165,2117.67,1.52339,1.37725,2.14359,0.55717,0.56209,0.6031,0.32734,1.91964,1.72206,2.66932,0.00536114,0.00536114,0.00536114
166,2131.69,1.3927,1.22842,1.99488,0.71921,0.44771,0.56849,0.3067,1.94631,1.99462,2.66088,0.00533286,0.00533286,0.00533286
167,2142.64,1.43359,1.2568,2.03603,0.53472,0.50327,0.60687,0.32693,2.0165,1.96788,2.78932,0.00530457,0.00530457,0.00530457
168,2153.62,1.39986,1.3176,1.9508,0.49849,0.5915,0.63452,0.31511,1.93478,1.99748,2.68494,0.00527629,0.00527629,0.00527629
169,2167.65,1.45324,1.28459,1.95954,0.67653,0.51307,0.57802,0.32064,1.92043,2.00079,2.62613,0.005248,0.005248,0.005248
170,2178.75,1.41473,1.34604,2.01199,0.64067,0.50327,0.58557,0.32216,1.9414,1.94561,2.69702,0.00521971,0.00521971,0.00521971
171,2190,1.34938,1.23029,1.91154,0.61144,0.62521,0.66155,0.32252,1.97346,1.90139,2.72475,0.00519143,0.00519143,0.00519143
172,2203.49,1.31014,1.20379,1.89999,0.74059,0.39216,0.56694,0.28505,1.97937,1.99522,2.7143,0.00516314,0.00516314,0.00516314
173,2215.3,1.3721,1.2834,1.96975,0.76545,0.40034,0.54449,0.28204,1.95717,2.10297,2.7551,0.00513486,0.00513486,0.00513486
174,2225.46,1.28483,1.22247,1.94928,0.63769,0.58112,0.58381,0.3124,1.86582,1.99629,2.64887,0.00510657,0.00510657,0.00510657
175,2236.5,1.39516,1.2431,1.95949,0.611,0.44118,0.55458,0.29428,1.9734,2.0468,2.73741,0.00507829,0.00507829,0.00507829
176,2247.57,1.38583,1.29793,1.97455,0.58531,0.46732,0.49504,0.25583,2.05419,2.13047,2.80799,0.00505,0.00505,0.00505
177,2259.52,1.4062,1.29395,2.01034,0.55884,0.48611,0.54795,0.31783,1.92669,1.85728,2.61996,0.00502171,0.00502171,0.00502171
178,2270.14,1.37529,1.29684,1.99816,0.45987,0.62092,0.59481,0.31299,1.8799,1.68625,2.65218,0.00499343,0.00499343,0.00499343
179,2281.67,1.36962,1.20968,1.97591,0.55847,0.65686,0.61372,0.31899,1.88332,1.84375,2.64523,0.00496514,0.00496514,0.00496514
180,2292.97,1.3665,1.23946,1.94446,0.76174,0.56863,0.67114,0.33792,1.8651,1.79276,2.59009,0.00493686,0.00493686,0.00493686
181,2303.67,1.37388,1.28837,1.93513,0.67727,0.6601,0.64187,0.33857,1.8756,1.76254,2.63674,0.00490857,0.00490857,0.00490857
182,2314.89,1.32307,1.21479,1.84543,0.62572,0.64706,0.61389,0.32623,1.93446,1.67367,2.68377,0.00488029,0.00488029,0.00488029
183,2328.76,1.27167,1.15191,1.90105,0.56491,0.63725,0.60878,0.37177,1.85767,1.7334,2.59047,0.004852,0.004852,0.004852
184,2340.03,1.42798,1.39479,2.08452,0.64415,0.58766,0.58281,0.32149,1.95924,1.83681,2.75336,0.00482371,0.00482371,0.00482371
185,2354.01,1.37662,1.24922,1.9494,0.85281,0.52976,0.61088,0.33903,1.86036,1.8144,2.62412,0.00479543,0.00479543,0.00479543
