epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
55,85.0304,2.26302,2.46821,2.59069,0.35166,0.41843,0.37196,0.13602,2.49057,3.03559,3.13867,0.00847257,0.00847257,0.00847257
56,86.4295,2.39876,2.51565,2.74462,0.38963,0.4102,0.34161,0.14036,2.29294,2.36689,2.98048,0.00844429,0.00844429,0.00844429
57,87.8215,2.20611,2.47459,2.57962,0.40314,0.34314,0.31789,0.1011,2.53638,2.58435,3.07876,0.008416,0.008416,0.008416
58,89.2156,2.23653,2.47556,2.58479,0.2011,0.28431,0.14554,0.06679,2.63275,3.08617,3.18762,0.00838771,0.00838771,0.00838771
59,90.6062,2.22758,2.35012,2.50057,0.3734,0.31046,0.2362,0.08221,2.50618,2.43768,3.04658,0.00835943,0.00835943,0.00835943
60,92.014,2.22692,2.34891,2.55162,0.29524,0.35948,0.21283,0.06514,2.52309,2.63078,3.09371,0.00833114,0.00833114,0.00833114
61,93.4272,2.23143,2.34393,2.51392,0.47497,0.42157,0.35485,0.13051,2.49338,2.3668,3.08435,0.00830286,0.00830286,0.00830286
62,94.8443,2.1968,2.3478,2.52976,0.3109,0.32795,0.26403,0.11504,2.37369,2.53195,2.98249,0.00827457,0.00827457,0.00827457
63,96.2593,2.08381,2.20896,2.44441,0.35349,0.51634,0.30751,0.11271,2.36952,2.77556,2.98814,0.00824629,0.00824629,0.00824629
64,97.6823,2.1404,2.13128,2.47654,0.41752,0.27451,0.27351,0.11426,2.39127,2.55321,3.00215,0.008218,0.008218,0.008218
65,99.1049,2.10804,2.06201,2.43507,0.25959,0.26797,0.22722,0.11124,2.50825,2.85289,3.06539,0.00818971,0.00818971,0.00818971
66,100.527,2.13225,2.15101,2.44579,0.68968,0.15947,0.22155,0.11932,2.73805,2.90347,3.19827,0.00816143,0.00816143,0.00816143
67,101.926,2.12326,2.26279,2.49277,0.44954,0.23856,0.36294,0.14166,2.36886,2.60678,3.06204,0.00813314,0.00813314,0.00813314
68,103.331,2.16854,2.14713,2.41425,0.32007,0.42157,0.27563,0.11289,2.53768,2.41383,3.10939,0.00810486,0.00810486,0.00810486
69,104.775,1.97916,2.02383,2.32837,0.50866,0.29085,0.36873,0.16423,2.48593,2.27385,3.10432,0.00807657,0.00807657,0.00807657
70,106.186,2.08598,2.1792,2.42366,0.37794,0.43665,0.34574,0.14468,2.25551,2.68295,3.02451,0.00804829,0.00804829,0.00804829
