epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
18,398.667,1.42277,1.61221,1.86744,0.75902,0.64105,0.71976,0.4145,1.51792,1.44082,2.12948,0.0097195,0.0097195,0.0097195
19,420.419,1.40467,1.58264,1.84842,0.77999,0.65405,0.73258,0.4277,1.45561,1.4617,2.0686,0.009703,0.009703,0.009703
20,442.129,1.38357,1.55011,1.82789,0.81764,0.67712,0.78226,0.4682,1.42209,1.26339,1.98486,0.0096865,0.0096865,0.0096865
21,463.856,1.36773,1.49188,1.80584,0.82516,0.70923,0.80216,0.49242,1.35255,1.25283,1.93441,0.00967,0.00967,0.00967
22,485.613,1.35128,1.47037,1.78883,0.8527,0.7161,0.8188,0.50383,1.36497,1.13659,1.93547,0.0096535,0.0096535,0.0096535
23,507.346,1.3331,1.44217,1.77236,0.84132,0.73769,0.81993,0.50931,1.37296,1.1408,1.9535,0.009637,0.009637,0.009637
24,529.027,1.33542,1.41956,1.77078,0.8726,0.72235,0.83196,0.52196,1.30813,1.07744,1.88364,0.0096205,0.0096205,0.0096205
25,550.757,1.31402,1.39753,1.7636,0.87459,0.73847,0.83637,0.52407,1.29174,1.11924,1.8666,0.009604,0.009604,0.009604
26,572.488,1.31477,1.37372,1.74807,0.85892,0.74571,0.84052,0.53066,1.32289,1.06254,1.88931,0.0095875,0.0095875,0.0095875
27,594.247,1.29176,1.34619,1.72555,0.84571,0.76438,0.84475,0.53432,1.27187,1.06811,1.85331,0.009571,0.009571,0.009571
28,615.974,1.27799,1.30836,1.72127,0.8561,0.74233,0.83484,0.52005,1.3404,1.08786,1.91449,0.0095545,0.0095545,0.0095545
29,637.695,1.28564,1.31601,1.72488,0.87877,0.7734,0.86536,0.55019,1.28558,0.99258,1.87829,0.009538,0.009538,0.009538
30,659.474,1.26802,1.28282,1.69842,0.88078,0.76424,0.86231,0.55428,1.26375,0.97334,1.84386,0.0095215,0.0095215,0.0095215
31,681.133,1.25207,1.25266,1.69337,0.83378,0.74983,0.83216,0.53233,1.28414,1.07123,1.85564,0.009505,0.009505,0.009505
32,702.837,1.24296,1.24452,1.6827,0.84196,0.72663,0.82349,0.54511,1.22936,1.05189,1.80767,0.0094885,0.0094885,0.0094885
33,724.55,1.22657,1.23725,1.67495,0.87428,0.7612,0.84911,0.55028,1.26313,0.97847,1.84533,0.009472,0.009472,0.009472
34,746.241,1.21552,1.18863,1.65825,0.88227,0.79834,0.8708,0.58136,1.19386,0.92065,1.75592,0.0094555,0.0094555,0.0094555
35,767.955,1.21557,1.2039,1.6492,0.88224,0.77554,0.86985,0.58401,1.18565,0.90698,1.74211,0.009439,0.009439,0.009439
36,789.757,1.21786,1.19259,1.64877,0.87328,0.76897,0.85529,0.56061,1.24484,0.94734,1.80404,0.0094225,0.0094225,0.0094225
37,811.388,1.19676,1.16269,1.64615,0.92875,0.76194,0.87355,0.5667,1.21986,0.88324,1.76932,0.009406,0.009406,0.009406
38,833.048,1.18964,1.16102,1.6342,0.90269,0.79693,0.88071,0.59198,1.17465,0.86443,1.72694,0.0093895,0.0093895,0.0093895
39,854.836,1.18158,1.13568,1.63175,0.85552,0.79871,0.87253,0.58648,1.17357,0.86229,1.74129,0.009373,0.009373,0.009373
40,876.62,1.18957,1.14005,1.63273,0.92374,0.79638,0.88797,0.59618,1.12983,0.85989,1.69106,0.0093565,0.0093565,0.0093565
41,898.351,1.16912,1.11315,1.61363,0.87441,0.79707,0.86981,0.59089,1.14361,0.91375,1.71171,0.00934,0.00934,0.00934
42,920.059,1.18001,1.1335,1.62685,0.90866,0.78891,0.89288,0.60928,1.13369,0.83691,1.69875,0.0093235,0.0093235,0.0093235
43,941.758,1.16303,1.11562,1.60718,0.91824,0.80878,0.89846,0.61196,1.14264,0.81005,1.71899,0.009307,0.009307,0.009307
44,963.504,1.1844,1.12165,1.62491,0.92285,0.81103,0.90356,0.6188,1.12771,0.79322,1.67499,0.0092905,0.0092905,0.0092905
45,985.241,1.15024,1.0864,1.59504,0.88355,0.8241,0.89889,0.61422,1.15319,0.81463,1.71447,0.009274,0.009274,0.009274
46,1006.97,1.13299,1.06835,1.57081,0.90878,0.80689,0.8927,0.61933,1.11456,0.82139,1.65859,0.0092575,0.0092575,0.0092575
47,1028.66,1.14385,1.07027,1.57936,0.91391,0.81691,0.89433,0.61297,1.13243,0.7875,1.67621,0.009241,0.009241,0.009241
48,1050.37,1.12618,1.03845,1.57638,0.90175,0.82031,0.89038,0.61051,1.1134,0.79149,1.69385,0.0092245,0.0092245,0.0092245
49,1072.09,1.12471,1.04348,1.56811,0.90915,0.81514,0.90153,0.62862,1.10671,0.78779,1.65344,0.009208,0.009208,0.009208
50,1093.87,1.11531,1.05377,1.56964,0.89682,0.81863,0.89113,0.61836,1.10737,0.81176,1.67551,0.0091915,0.0091915,0.0091915
51,1115.56,1.12695,1.03135,1.56581,0.88966,0.8068,0.89136,0.61701,1.11118,0.81047,1.68662,0.009175,0.009175,0.009175
52,1137.27,1.12574,1.02421,1.56796,0.92231,0.83306,0.91672,0.64215,1.07953,0.73354,1.62472,0.0091585,0.0091585,0.0091585
53,1158.96,1.12134,1.0085,1.5591,0.92553,0.82581,0.91048,0.64113,1.06652,0.72054,1.61606,0.009142,0.009142,0.009142
54,1180.66,1.10818,1.003,1.54435,0.86953,0.8124,0.8797,0.60137,1.13812,0.86272,1.71338,0.0091255,0.0091255,0.0091255
55,1202.32,1.10681,1.00344,1.55026,0.93109,0.83326,0.91446,0.64892,1.06472,0.7299,1.60507,0.009109,0.009109,0.009109
56,1224.03,1.08582,0.97416,1.53291,0.93191,0.82893,0.91506,0.65245,1.05209,0.71464,1.6022,0.0090925,0.0090925,0.0090925
57,1245.66,1.09807,1.01048,1.54179,0.91102,0.84007,0.91524,0.65118,1.06298,0.71042,1.60295,0.009076,0.009076,0.009076
58,1267.38,1.09253,0.98677,1.54541,0.93079,0.81851,0.91374,0.64491,1.07042,0.71661,1.60519,0.0090595,0.0090595,0.0090595
59,1289.06,1.09344,0.96859,1.53489,0.94357,0.84786,0.9247,0.66417,1.03266,0.67536,1.56793,0.009043,0.009043,0.009043
60,1310.84,1.06499,0.95737,1.52143,0.92557,0.85138,0.91846,0.65822,1.03458,0.68355,1.56712,0.0090265,0.0090265,0.0090265
61,1332.53,1.07174,0.93697,1.51426,0.93342,0.82483,0.91815,0.65918,1.04261,0.69803,1.57331,0.00901,0.00901,0.00901
62,1354.18,1.08444,0.94268,1.52372,0.92277,0.85442,0.92116,0.65943,1.03816,0.70588,1.57912,0.0089935,0.0089935,0.0089935
63,1375.81,1.05334,0.9256,1.50553,0.95223,0.83979,0.9233,0.67719,0.99222,0.66839,1.53077,0.008977,0.008977,0.008977
64,1397.49,1.07028,0.94077,1.51616,0.92618,0.86136,0.93028,0.66648,1.0236,0.6478,1.55579,0.0089605,0.0089605,0.0089605
65,1419.15,1.06356,0.93148,1.51356,0.92622,0.83734,0.92199,0.66342,1.01429,0.6798,1.55888,0.008944,0.008944,0.008944
66,1440.79,1.05087,0.91634,1.5024,0.94195,0.84888,0.92925,0.67516,1.01807,0.64809,1.55258,0.0089275,0.0089275,0.0089275
67,1462.47,1.05344,0.92237,1.50731,0.91021,0.85201,0.92104,0.66564,1.01088,0.67025,1.54832,0.008911,0.008911,0.008911
68,1484.07,1.05928,0.92415,1.50327,0.9137,0.86157,0.92482,0.676,1.00909,0.6497,1.55104,0.0088945,0.0088945,0.0088945
69,1505.79,1.04464,0.91035,1.49712,0.93179,0.86984,0.93037,0.67784,1.00746,0.63445,1.53547,0.008878,0.008878,0.008878
70,1527.48,1.04087,0.90453,1.4939,0.94305,0.86395,0.93403,0.67675,1.01436,0.64345,1.54763,0.0088615,0.0088615,0.0088615
71,1549.15,1.04491,0.9182,1.50564,0.94676,0.85317,0.92562,0.66758,1.02245,0.65509,1.54721,0.008845,0.008845,0.008845
72,1570.89,1.04598,0.90883,1.49659,0.9451,0.85189,0.93373,0.68656,0.98287,0.62228,1.51297,0.0088285,0.0088285,0.0088285
73,1592.59,1.03385,0.89122,1.48394,0.94257,0.83335,0.92091,0.66084,1.01778,0.6693,1.56771,0.008812,0.008812,0.008812
74,1614.28,1.03236,0.87556,1.48281,0.9392,0.85646,0.93222,0.67613,0.99462,0.63177,1.52737,0.0087955,0.0087955,0.0087955
75,1635.94,1.02107,0.86897,1.47677,0.95636,0.85372,0.93261,0.6942,0.97344,0.61464,1.50112,0.008779,0.008779,0.008779
76,1657.67,1.01841,0.87141,1.47582,0.93667,0.85566,0.92817,0.68581,0.98246,0.62825,1.51372,0.0087625,0.0087625,0.0087625
77,1679.27,1.01467,0.8684,1.47158,0.94547,0.8574,0.93093,0.6889,0.96629,0.60861,1.49401,0.008746,0.008746,0.008746
78,1700.97,1.02337,0.87196,1.47815,0.94051,0.86274,0.93053,0.68591,0.97605,0.61839,1.51373,0.0087295,0.0087295,0.0087295
79,1722.61,1.01315,0.8658,1.46566,0.95253,0.85198,0.93203,0.6932,0.9537,0.61916,1.48683,0.008713,0.008713,0.008713
80,1744.23,1.00723,0.84252,1.46122,0.94442,0.86983,0.93665,0.68769,0.97124,0.5974,1.49706,0.0086965,0.0086965,0.0086965
81,1765.92,1.01332,0.87354,1.4674,0.93072,0.86422,0.93149,0.68515,0.97963,0.61178,1.51415,0.00868,0.00868,0.00868
82,1787.55,1.00029,0.84588,1.45206,0.93844,0.87967,0.9384,0.69132,0.98044,0.60255,1.51032,0.0086635,0.0086635,0.0086635
83,1809.19,1.00911,0.8444,1.45832,0.95536,0.86222,0.93531,0.68502,0.97788,0.6015,1.50834,0.008647,0.008647,0.008647
84,1830.84,0.99454,0.84421,1.45693,0.95513,0.87633,0.94087,0.69504,0.96056,0.57657,1.4914,0.0086305,0.0086305,0.0086305
85,1852.48,1.00476,0.83264,1.45186,0.95517,0.86043,0.93973,0.69483,0.95897,0.58582,1.4884,0.008614,0.008614,0.008614
86,1874.16,0.99527,0.83226,1.44653,0.94415,0.86128,0.93552,0.70092,0.94963,0.58902,1.47438,0.0085975,0.0085975,0.0085975
87,1895.87,0.99129,0.82546,1.44389,0.93637,0.86425,0.93482,0.68823,0.96228,0.60199,1.49129,0.008581,0.008581,0.008581
88,1917.5,1.00305,0.84939,1.45825,0.93993,0.87713,0.9377,0.6977,0.95797,0.58183,1.49157,0.0085645,0.0085645,0.0085645
89,1939.18,0.98733,0.8249,1.44728,0.97052,0.85332,0.93435,0.69588,0.95433,0.58108,1.47615,0.008548,0.008548,0.008548
90,1960.87,0.99219,0.80964,1.4456,0.94892,0.87349,0.94029,0.70444,0.93762,0.56902,1.45788,0.0085315,0.0085315,0.0085315
91,1982.56,0.99011,0.81393,1.44523,0.95177,0.86945,0.93775,0.70505,0.94183,0.56443,1.46102,0.008515,0.008515,0.008515
92,2004.24,0.98808,0.81732,1.43994,0.95122,0.88268,0.94345,0.70617,0.94022,0.56394,1.46446,0.0084985,0.0084985,0.0084985
93,2025.85,0.99541,0.81996,1.44312,0.93897,0.87181,0.93679,0.69763,0.95274,0.57778,1.47477,0.008482,0.008482,0.008482
94,2047.52,0.96778,0.80499,1.43685,0.95068,0.87134,0.93841,0.70375,0.93633,0.5753,1.4623,0.0084655,0.0084655,0.0084655
95,2069.19,0.98178,0.80261,1.42259,0.95988,0.86868,0.94204,0.7029,0.93689,0.55517,1.45218,0.008449,0.008449,0.008449
96,2090.85,0.9785,0.80101,1.42609,0.96056,0.87921,0.94445,0.70784,0.92899,0.55305,1.44948,0.0084325,0.0084325,0.0084325
97,2112.53,0.96381,0.79574,1.42082,0.94501,0.86686,0.93941,0.70729,0.92963,0.5661,1.44997,0.008416,0.008416,0.008416
98,2134.2,0.96641,0.79848,1.42731,0.95562,0.87701,0.94365,0.70739,0.93584,0.55011,1.46539,0.0083995,0.0083995,0.0083995
99,2155.85,0.96907,0.8098,1.42703,0.95005,0.88783,0.94235,0.7106,0.92623,0.55777,1.4458,0.008383,0.008383,0.008383
100,2177.59,0.96775,0.79407,1.41908,0.96751,0.88394,0.94773,0.71639,0.9159,0.53481,1.4372,0.0083665,0.0083665,0.0083665
101,2199.3,0.9679,0.79254,1.41777,0.95342,0.87914,0.9448,0.70838,0.94062,0.55587,1.46125,0.00835,0.00835,0.00835
102,2220.97,0.94899,0.78391,1.41103,0.96682,0.87969,0.94497,0.71269,0.92674,0.54168,1.44269,0.0083335,0.0083335,0.0083335
103,2242.63,0.95752,0.78704,1.41408,0.96794,0.87557,0.94534,0.71613,0.91848,0.54422,1.43785,0.008317,0.008317,0.008317
104,2264.3,0.95129,0.76676,1.41948,0.95934,0.88323,0.94956,0.71948,0.9157,0.5321,1.439,0.0083005,0.0083005,0.0083005
105,2285.9,0.94611,0.7708,1.40831,0.9699,0.8869,0.94513,0.71943,0.90507,0.53563,1.42355,0.008284,0.008284,0.008284
106,2307.59,0.94733,0.75623,1.41025,0.95212,0.89329,0.9469,0.71837,0.90891,0.52528,1.42756,0.0082675,0.0082675,0.0082675
107,2329.26,0.95839,0.78175,1.41138,0.95789,0.88395,0.94451,0.71579,0.91163,0.54202,1.42819,0.008251,0.008251,0.008251
108,2350.92,0.95337,0.76546,1.40786,0.95725,0.86773,0.94178,0.71731,0.9103,0.53666,1.43375,0.0082345,0.0082345,0.0082345
109,2372.62,0.94079,0.76344,1.40485,0.95796,0.88086,0.94531,0.72442,0.89186,0.52831,1.41003,0.008218,0.008218,0.008218
110,2394.32,0.93189,0.75741,1.39132,0.95401,0.88208,0.94562,0.7166,0.91532,0.54062,1.43991,0.0082015,0.0082015,0.0082015
111,2416.01,0.94074,0.77064,1.40211,0.95667,0.89439,0.94812,0.72668,0.88972,0.51104,1.41422,0.008185,0.008185,0.008185
112,2437.73,0.91768,0.73451,1.38277,0.9629,0.87891,0.94636,0.72323,0.89768,0.52628,1.41343,0.0081685,0.0081685,0.0081685
113,2459.44,0.95014,0.77113,1.40924,0.959,0.895,0.9472,0.72319,0.89479,0.517,1.40525,0.008152,0.008152,0.008152
114,2481.1,0.93022,0.74247,1.39202,0.9614,0.89536,0.94818,0.72927,0.89213,0.51483,1.41476,0.0081355,0.0081355,0.0081355
115,2502.78,0.93166,0.74748,1.39436,0.95131,0.8991,0.9501,0.72934,0.89204,0.50847,1.41235,0.008119,0.008119,0.008119
116,2524.49,0.93936,0.75341,1.40448,0.95529,0.88788,0.94767,0.72321,0.89361,0.51292,1.40675,0.0081025,0.0081025,0.0081025
117,2546.22,0.94768,0.75267,1.40658,0.97092,0.88146,0.94567,0.72588,0.89285,0.51474,1.40803,0.008086,0.008086,0.008086
118,2567.91,0.92606,0.7403,1.38869,0.9736,0.88407,0.94647,0.72796,0.88586,0.50922,1.39778,0.0080695,0.0080695,0.0080695
119,2589.65,0.92609,0.74894,1.39483,0.96568,0.89201,0.94707,0.7285,0.8884,0.5108,1.40858,0.008053,0.008053,0.008053
120,2611.28,0.94025,0.74707,1.39727,0.9562,0.88878,0.94703,0.72499,0.88577,0.51664,1.40772,0.0080365,0.0080365,0.0080365
121,2632.93,0.92311,0.73692,1.38599,0.95335,0.88962,0.94868,0.72671,0.88945,0.50332,1.41374,0.00802,0.00802,0.00802
122,2654.66,0.92591,0.73375,1.38754,0.9572,0.89141,0.94815,0.72202,0.88947,0.50361,1.40902,0.0080035,0.0080035,0.0080035
123,2676.27,0.92993,0.74657,1.38624,0.96156,0.88681,0.94959,0.7293,0.88566,0.50912,1.40364,0.007987,0.007987,0.007987
124,2697.94,0.92021,0.73043,1.389,0.96476,0.89438,0.95063,0.73187,0.88225,0.50064,1.4009,0.0079705,0.0079705,0.0079705
125,2719.6,0.91714,0.72199,1.38051,0.95112,0.8983,0.94824,0.72768,0.89043,0.49981,1.40379,0.007954,0.007954,0.007954
126,2741.26,0.91797,0.72916,1.37935,0.96113,0.89202,0.95048,0.72993,0.88028,0.49469,1.39357,0.0079375,0.0079375,0.0079375
127,2762.95,0.91717,0.72918,1.37948,0.96365,0.89116,0.94985,0.7293,0.87939,0.50202,1.39552,0.007921,0.007921,0.007921
128,2784.62,0.90871,0.70748,1.36848,0.95649,0.8981,0.9516,0.7302,0.87969,0.4954,1.39934,0.0079045,0.0079045,0.0079045
129,2806.21,0.92721,0.72084,1.39301,0.95216,0.89441,0.95308,0.7323,0.879,0.49603,1.39114,0.007888,0.007888,0.007888
130,2827.84,0.89999,0.7171,1.37485,0.95684,0.89884,0.95076,0.7328,0.87819,0.4947,1.40172,0.0078715,0.0078715,0.0078715
131,2849.49,0.9123,0.71533,1.37289,0.95453,0.8945,0.94968,0.73364,0.87611,0.50663,1.39628,0.007855,0.007855,0.007855
132,2871.16,0.89082,0.70375,1.35232,0.95388,0.90749,0.95238,0.73731,0.86847,0.49462,1.38607,0.0078385,0.0078385,0.0078385
133,2892.96,0.90826,0.70995,1.3661,0.96407,0.88234,0.94958,0.7367,0.86621,0.4888,1.38357,0.007822,0.007822,0.007822
134,2914.64,0.90175,0.71358,1.36825,0.9572,0.90177,0.95308,0.73834,0.87455,0.48197,1.38893,0.0078055,0.0078055,0.0078055
135,2936.34,0.89073,0.70851,1.36572,0.94978,0.89502,0.9506,0.73393,0.87796,0.49518,1.39036,0.007789,0.007789,0.007789
136,2957.95,0.89096,0.69296,1.36327,0.95546,0.89614,0.95016,0.73561,0.87278,0.49703,1.38608,0.0077725,0.0077725,0.0077725
137,2979.57,0.89126,0.71011,1.35598,0.96396,0.8872,0.95308,0.73743,0.87507,0.48888,1.38843,0.007756,0.007756,0.007756
138,3001.24,0.8929,0.69617,1.35441,0.95151,0.89856,0.95275,0.73824,0.85809,0.49103,1.37371,0.0077395,0.0077395,0.0077395
139,3022.89,0.89166,0.70224,1.35601,0.96283,0.89756,0.95178,0.73504,0.86771,0.49441,1.38332,0.007723,0.007723,0.007723
140,3044.55,0.87823,0.68685,1.3428,0.96631,0.89193,0.95276,0.73855,0.87286,0.48488,1.38692,0.0077065,0.0077065,0.0077065
141,3066.17,0.88365,0.68504,1.34877,0.96066,0.90038,0.95312,0.73733,0.86679,0.48197,1.38119,0.00769,0.00769,0.00769
142,3087.86,0.88891,0.68364,1.35567,0.97821,0.88784,0.95356,0.73808,0.86683,0.47969,1.37946,0.0076735,0.0076735,0.0076735
143,3109.46,0.88276,0.69923,1.35083,0.97685,0.89105,0.95347,0.73708,0.8662,0.47492,1.37958,0.007657,0.007657,0.007657
144,3131.11,0.89488,0.69444,1.35152,0.96983,0.89139,0.9546,0.74015,0.86068,0.46895,1.3697,0.0076405,0.0076405,0.0076405
145,3152.77,0.88407,0.683,1.34698,0.96855,0.8984,0.95546,0.74078,0.86335,0.46784,1.37175,0.007624,0.007624,0.007624
146,3174.45,0.88592,0.67793,1.3576,0.96693,0.89202,0.95386,0.73959,0.85998,0.46781,1.37205,0.0076075,0.0076075,0.0076075
147,3196.08,0.8894,0.69882,1.36119,0.966,0.89192,0.95246,0.73768,0.86297,0.47772,1.37094,0.007591,0.007591,0.007591
148,3217.71,0.88834,0.6918,1.35255,0.96452,0.89701,0.95506,0.74591,0.85587,0.4663,1.36838,0.0075745,0.0075745,0.0075745
149,3239.32,0.88983,0.68573,1.35048,0.95556,0.89982,0.95524,0.7447,0.85454,0.47294,1.3737,0.007558,0.007558,0.007558
150,3260.98,0.87754,0.68556,1.35544,0.96217,0.89276,0.95246,0.73883,0.85887,0.4748,1.3773,0.0075415,0.0075415,0.0075415
151,3282.63,0.87781,0.67808,1.34352,0.95748,0.89304,0.94917,0.74118,0.85008,0.47396,1.36621,0.007525,0.007525,0.007525
152,3304.35,0.88155,0.67696,1.34562,0.95909,0.89312,0.95124,0.74345,0.84718,0.47172,1.36087,0.0075085,0.0075085,0.0075085
153,3325.97,0.86897,0.67798,1.33492,0.96487,0.89549,0.94886,0.74122,0.84892,0.47428,1.3642,0.007492,0.007492,0.007492
154,3347.63,0.8749,0.67449,1.33392,0.95586,0.89888,0.95134,0.74175,0.85182,0.47668,1.36624,0.0074755,0.0074755,0.0074755
155,3369.29,0.86182,0.66438,1.33344,0.95545,0.90103,0.95228,0.74483,0.84634,0.46878,1.36143,0.007459,0.007459,0.007459
156,3390.89,0.85776,0.66549,1.32622,0.94995,0.90975,0.95349,0.7459,0.84236,0.46216,1.35749,0.0074425,0.0074425,0.0074425
157,3412.58,0.86552,0.66558,1.33451,0.95948,0.90548,0.95507,0.74957,0.83916,0.45533,1.35212,0.007426,0.007426,0.007426
158,3434.29,0.8806,0.65868,1.34773,0.97237,0.89338,0.9552,0.75162,0.83301,0.45649,1.34592,0.0074095,0.0074095,0.0074095
159,3455.98,0.86405,0.65928,1.33373,0.96075,0.89672,0.95459,0.74853,0.83581,0.45858,1.34665,0.007393,0.007393,0.007393
160,3477.59,0.87044,0.66492,1.33764,0.94734,0.91214,0.95498,0.74836,0.83983,0.46058,1.35536,0.0073765,0.0073765,0.0073765
161,3499.24,0.85467,0.66008,1.32746,0.95116,0.91436,0.95329,0.74681,0.83965,0.45415,1.35449,0.00736,0.00736,0.00736
162,3520.95,0.86397,0.65083,1.33215,0.95934,0.91376,0.95564,0.7477,0.83775,0.44997,1.35366,0.0073435,0.0073435,0.0073435
163,3542.59,0.85652,0.65052,1.33699,0.97213,0.90471,0.95869,0.74825,0.83693,0.45074,1.34991,0.007327,0.007327,0.007327
164,3564.28,0.85968,0.64716,1.3158,0.96564,0.9069,0.95657,0.75054,0.83995,0.45226,1.34757,0.0073105,0.0073105,0.0073105
165,3585.94,0.85642,0.64778,1.32712,0.96826,0.90288,0.9554,0.74745,0.84352,0.45163,1.35095,0.007294,0.007294,0.007294
166,3607.58,0.85523,0.6514,1.31849,0.96025,0.91335,0.9568,0.75014,0.83965,0.44815,1.35088,0.0072775,0.0072775,0.0072775
167,3629.23,0.86608,0.65049,1.3329,0.96707,0.91347,0.95728,0.74955,0.83554,0.44821,1.35033,0.007261,0.007261,0.007261
168,3650.98,0.84786,0.64494,1.32149,0.96819,0.90379,0.95639,0.75009,0.8339,0.44735,1.34934,0.0072445,0.0072445,0.0072445
169,3672.63,0.86702,0.65475,1.33459,0.96376,0.91161,0.95721,0.7532,0.83866,0.44897,1.35409,0.007228,0.007228,0.007228
170,3694.27,0.84738,0.64381,1.31653,0.96792,0.91193,0.95572,0.75282,0.83036,0.4452,1.34784,0.0072115,0.0072115,0.0072115
171,3715.89,0.83666,0.63932,1.31607,0.958,0.92272,0.95507,0.755,0.82306,0.44151,1.34042,0.007195,0.007195,0.007195
172,3737.61,0.8496,0.64317,1.32195,0.96332,0.91436,0.95441,0.75369,0.82064,0.44324,1.33851,0.0071785,0.0071785,0.0071785
173,3759.27,0.84353,0.63674,1.3143,0.97087,0.89978,0.95326,0.75423,0.82175,0.44125,1.33725,0.007162,0.007162,0.007162
174,3780.96,0.83468,0.62341,1.30385,0.96525,0.90839,0.95552,0.75447,0.82664,0.4411,1.34039,0.0071455,0.0071455,0.0071455
175,3802.59,0.85719,0.64737,1.32788,0.96246,0.91055,0.95573,0.75617,0.82837,0.44392,1.34278,0.007129,0.007129,0.007129
176,3824.26,0.84114,0.63568,1.31388,0.96953,0.91161,0.95881,0.7567,0.82786,0.44466,1.34309,0.0071125,0.0071125,0.0071125
177,3845.97,0.85191,0.64269,1.32484,0.97838,0.89604,0.95578,0.75451,0.82704,0.44595,1.34518,0.007096,0.007096,0.007096
178,3867.67,0.84099,0.63262,1.31275,0.97801,0.89726,0.95598,0.75553,0.82546,0.44525,1.34047,0.0070795,0.0070795,0.0070795
179,3889.34,0.8441,0.64282,1.31777,0.96733,0.90679,0.95775,0.75672,0.82522,0.4436,1.33816,0.007063,0.007063,0.007063
180,3910.9,0.83494,0.6268,1.31037,0.97522,0.90827,0.95917,0.75758,0.8232,0.4405,1.33739,0.0070465,0.0070465,0.0070465
181,3932.55,0.84349,0.62237,1.31159,0.97517,0.90679,0.95982,0.75795,0.82431,0.43879,1.3405,0.00703,0.00703,0.00703
182,3954.22,0.85122,0.63334,1.3181,0.97131,0.90768,0.96048,0.7588,0.82409,0.43926,1.34118,0.0070135,0.0070135,0.0070135
183,3975.83,0.8281,0.62066,1.30741,0.97546,0.90036,0.95728,0.75564,0.82066,0.43844,1.33954,0.006997,0.006997,0.006997
184,3997.48,0.84087,0.63213,1.31087,0.96883,0.9056,0.95866,0.75914,0.81656,0.43409,1.33793,0.0069805,0.0069805,0.0069805
185,4019.18,0.84413,0.63652,1.30863,0.96048,0.91162,0.95765,0.75798,0.8175,0.43101,1.3389,0.006964,0.006964,0.006964
186,4040.78,0.84313,0.63228,1.30838,0.96969,0.90224,0.95766,0.75937,0.81639,0.43132,1.33608,0.0069475,0.0069475,0.0069475
187,4062.45,0.83062,0.62206,1.30662,0.95646,0.91366,0.95629,0.75842,0.81537,0.43318,1.33499,0.006931,0.006931,0.006931
