epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
23,1860.8,1.34074,1.38261,1.76084,0.82253,0.65454,0.75044,0.46103,1.42739,1.27961,1.98567,0.009637,0.009637,0.009637
24,1928.55,1.30833,1.37638,1.74074,0.87828,0.4344,0.57704,0.37188,1.4736,1.86188,2.06441,0.0096205,0.0096205,0.0096205
25,1992.05,1.29249,1.32301,1.72012,0.80123,0.66746,0.78015,0.49381,1.37928,1.20322,1.93912,0.009604,0.009604,0.009604
26,2059.43,1.29407,1.2913,1.7133,0.84394,0.68254,0.80266,0.50037,1.35757,1.19198,1.92934,0.0095875,0.0095875,0.0095875
27,2126.3,1.28498,1.30787,1.70173,0.87332,0.45221,0.60739,0.384,1.4766,1.85902,2.13169,0.009571,0.009571,0.009571
28,2196.94,1.25493,1.26404,1.68607,0.82447,0.6756,0.79191,0.50539,1.33245,1.23886,1.91626,0.0095545,0.0095545,0.0095545
29,2263.8,1.26922,1.26995,1.69155,0.81841,0.6802,0.79552,0.49283,1.39873,1.13258,1.95184,0.009538,0.009538,0.009538
30,2330.66,1.25516,1.24099,1.67091,0.8675,0.71959,0.82356,0.53046,1.2829,1.07369,1.85215,0.0095215,0.0095215,0.0095215
31,2394.16,1.24281,1.21624,1.66415,0.83579,0.70733,0.8011,0.51383,1.3087,1.096,1.90631,0.009505,0.009505,0.009505
32,2460.72,1.23104,1.19105,1.65348,0.83402,0.71098,0.82343,0.52407,1.30615,1.06006,1.85215,0.0094885,0.0094885,0.0094885
33,2527.13,1.21589,1.16518,1.63429,0.83879,0.72716,0.83037,0.53369,1.29376,1.02997,1.82515,0.009472,0.009472,0.009472
34,2593.17,1.2012,1.15892,1.62854,0.81139,0.50511,0.62858,0.40403,1.43055,1.68835,2.1058,0.0094555,0.0094555,0.0094555
35,2660.26,1.21962,1.14858,1.63611,0.84896,0.74676,0.84337,0.54828,1.26157,1.00919,1.82695,0.009439,0.009439,0.009439
36,2727.2,1.20358,1.13851,1.61007,0.80918,0.66106,0.76252,0.49195,1.29255,1.19778,1.86942,0.0094225,0.0094225,0.0094225
37,2799.1,1.18705,1.11171,1.60876,0.88523,0.75803,0.8661,0.57774,1.22755,0.9271,1.75745,0.009406,0.009406,0.009406
38,2873.16,1.17642,1.09196,1.60077,0.8893,0.74897,0.85237,0.55891,1.25479,0.95219,1.82165,0.0093895,0.0093895,0.0093895
39,2944.42,1.16874,1.07528,1.5923,0.90333,0.76285,0.86614,0.5903,1.17882,0.89497,1.73377,0.009373,0.009373,0.009373
40,3011.7,1.16181,1.06827,1.58926,0.82644,0.68848,0.79929,0.51339,1.30857,1.08901,1.89521,0.0093565,0.0093565,0.0093565
41,3079.83,1.17135,1.0895,1.59553,0.8505,0.72871,0.83808,0.55928,1.20309,1.02504,1.75738,0.00934,0.00934,0.00934
42,3154.75,1.15344,1.05304,1.57318,0.89501,0.77351,0.85823,0.55362,1.25717,0.9761,1.81573,0.0093235,0.0093235,0.0093235
43,3227.2,1.15781,1.05835,1.58224,0.9069,0.80918,0.8915,0.6056,1.17523,0.82978,1.74836,0.009307,0.009307,0.009307
44,3299.88,1.15111,1.05554,1.58195,0.90567,0.77498,0.87442,0.58367,1.21262,0.8904,1.7697,0.0092905,0.0092905,0.0092905
45,3371.11,1.14472,1.04131,1.56688,0.91918,0.69518,0.82992,0.53809,1.28549,0.97549,1.8761,0.009274,0.009274,0.009274
46,3439.99,1.13821,1.01311,1.56889,0.92519,0.80366,0.89449,0.61775,1.1367,0.79222,1.69093,0.0092575,0.0092575,0.0092575
47,3513.72,1.12841,1.01008,1.55208,0.90286,0.79356,0.88288,0.59605,1.18383,0.84404,1.71216,0.009241,0.009241,0.009241
48,3587.51,1.13326,0.99694,1.55187,0.90418,0.80764,0.89095,0.58533,1.23734,0.82301,1.81811,0.0092245,0.0092245,0.0092245
49,3658.2,1.12509,1.00086,1.55064,0.85015,0.78207,0.87042,0.58787,1.18197,0.86892,1.72161,0.009208,0.009208,0.009208
50,3724.91,1.10704,0.99124,1.53121,0.94049,0.79938,0.90096,0.62046,1.12529,0.78546,1.67645,0.0091915,0.0091915,0.0091915
51,3792.74,1.09991,0.97754,1.52888,0.71658,0.68804,0.70627,0.48517,1.25996,1.25575,1.87014,0.009175,0.009175,0.009175
52,3860.21,1.09213,0.95592,1.51798,0.8457,0.71705,0.82585,0.5439,1.26151,0.96275,1.84727,0.0091585,0.0091585,0.0091585
53,3924.58,1.08547,0.94213,1.5257,0.91977,0.81555,0.89875,0.61812,1.14305,0.76609,1.67882,0.009142,0.009142,0.009142
54,3993.88,1.09711,0.96205,1.53253,0.81444,0.67834,0.79991,0.54838,1.20018,1.10151,1.73611,0.0091255,0.0091255,0.0091255
55,4065.36,1.08752,0.94213,1.51554,0.92685,0.80307,0.88566,0.61467,1.11772,0.80696,1.66974,0.009109,0.009109,0.009109
56,4135.07,1.06624,0.92039,1.50559,0.88974,0.77881,0.88659,0.61203,1.11385,0.81882,1.65772,0.0090925,0.0090925,0.0090925
57,4200.93,1.08305,0.94356,1.51556,0.94035,0.83339,0.91374,0.63727,1.0969,0.72602,1.62789,0.009076,0.009076,0.009076
58,4259.93,1.07842,0.9179,1.51162,0.93392,0.82171,0.90898,0.64876,1.05596,0.72054,1.59863,0.0090595,0.0090595,0.0090595
59,4325.56,1.06847,0.90451,1.49871,0.90605,0.80397,0.88904,0.61971,1.14,0.79166,1.7157,0.009043,0.009043,0.009043
60,4389.55,1.06835,0.91849,1.50389,0.92074,0.82139,0.90226,0.63155,1.11722,0.74551,1.6576,0.0090265,0.0090265,0.0090265
61,4450.2,1.06384,0.917,1.49365,0.93969,0.8372,0.91204,0.65033,1.05925,0.71528,1.59238,0.00901,0.00901,0.00901
62,4512.36,1.05109,0.91366,1.48314,0.94801,0.83103,0.91419,0.64999,1.07349,0.70221,1.6044,0.0089935,0.0089935,0.0089935
63,4574.94,1.0587,0.90232,1.48776,0.94829,0.82363,0.9163,0.65753,1.04081,0.67982,1.56493,0.008977,0.008977,0.008977
64,4636.75,1.05278,0.89716,1.48787,0.94717,0.81216,0.91083,0.65525,1.04108,0.7045,1.58095,0.0089605,0.0089605,0.0089605
65,4700.33,1.05028,0.88977,1.48014,0.92424,0.84308,0.91384,0.65775,1.05586,0.6998,1.59315,0.008944,0.008944,0.008944
66,4763.42,1.02999,0.86876,1.46341,0.92387,0.84018,0.91793,0.66448,1.02453,0.69653,1.56979,0.0089275,0.0089275,0.0089275
67,4830.38,1.02921,0.8563,1.46426,0.93469,0.83855,0.92196,0.65027,1.0818,0.67545,1.62117,0.008911,0.008911,0.008911
68,4900.33,1.03403,0.85961,1.47583,0.9459,0.83834,0.92395,0.66083,1.03449,0.67046,1.55818,0.0088945,0.0088945,0.0088945
69,4966.8,1.01371,0.84124,1.45954,0.8529,0.72055,0.84044,0.6045,1.07243,0.87292,1.60945,0.008878,0.008878,0.008878
70,5028.77,1.00247,0.84875,1.44747,0.9079,0.83809,0.90877,0.63855,1.08405,0.73039,1.62865,0.0088615,0.0088615,0.0088615
71,5094.51,1.00569,0.84075,1.45184,0.91494,0.84943,0.91018,0.63854,1.08814,0.6979,1.63783,0.008845,0.008845,0.008845
72,5156.98,1.01784,0.84935,1.45893,0.94688,0.86441,0.92906,0.67572,1.01955,0.637,1.55911,0.0088285,0.0088285,0.0088285
73,5222.1,1.01867,0.86096,1.45706,0.93032,0.82988,0.91547,0.66427,1.01248,0.66159,1.54527,0.008812,0.008812,0.008812
74,5285.79,1.0205,0.84181,1.46032,0.91662,0.83598,0.91401,0.64611,1.09115,0.69371,1.64775,0.0087955,0.0087955,0.0087955
75,5348.8,1.01449,0.82992,1.4443,0.94019,0.85341,0.9252,0.67518,1.00761,0.64381,1.5355,0.008779,0.008779,0.008779
76,5410.9,1.00477,0.8289,1.44413,0.94751,0.86382,0.93142,0.6783,0.99709,0.63215,1.52781,0.0087625,0.0087625,0.0087625
77,5474.95,1.00138,0.8216,1.43749,0.92577,0.82846,0.91062,0.65936,1.04738,0.67194,1.59059,0.008746,0.008746,0.008746
78,5537.36,1.00928,0.81119,1.43581,0.94282,0.85731,0.93194,0.69045,0.97539,0.59553,1.49702,0.0087295,0.0087295,0.0087295
79,5598.09,1.00857,0.81418,1.44258,0.93853,0.85662,0.92991,0.68639,0.9858,0.6202,1.51039,0.008713,0.008713,0.008713
80,5663.82,1.00756,0.81364,1.44292,0.92873,0.86642,0.92884,0.67845,1.00902,0.61771,1.53661,0.0086965,0.0086965,0.0086965
81,5725.83,1.00229,0.80491,1.43903,0.93812,0.84684,0.92869,0.67846,1.00886,0.63682,1.55841,0.00868,0.00868,0.00868
82,5788.08,0.98121,0.79734,1.42104,0.9477,0.8183,0.91036,0.64673,1.06845,0.68754,1.59651,0.0086635,0.0086635,0.0086635
83,5854.04,0.98686,0.79805,1.42336,0.92537,0.82384,0.91644,0.65793,1.04327,0.67543,1.57748,0.008647,0.008647,0.008647
84,5916.82,0.97286,0.7856,1.41621,0.94792,0.85175,0.92988,0.68173,0.99103,0.61606,1.52479,0.0086305,0.0086305,0.0086305
85,5978.83,0.99417,0.81598,1.43086,0.9573,0.86131,0.93742,0.69232,0.98022,0.5852,1.5227,0.008614,0.008614,0.008614
86,6043.52,0.97953,0.78716,1.42428,0.9129,0.85,0.91604,0.66532,1.04683,0.65318,1.58197,0.0085975,0.0085975,0.0085975
87,6105.59,0.98651,0.78379,1.4306,0.95911,0.84384,0.92727,0.68032,1.00951,0.62765,1.54627,0.008581,0.008581,0.008581
88,6167.86,0.9743,0.78631,1.40876,0.96045,0.84295,0.9309,0.68467,0.99741,0.62414,1.53863,0.0085645,0.0085645,0.0085645
89,6234.24,0.97169,0.76529,1.42106,0.96726,0.83856,0.93135,0.69997,0.94781,0.58395,1.47253,0.008548,0.008548,0.008548
90,6298.51,0.97879,0.77524,1.41206,0.95815,0.85231,0.93563,0.69495,0.97245,0.5972,1.50158,0.0085315,0.0085315,0.0085315
91,6362.3,0.9718,0.7719,1.40987,0.95852,0.86013,0.93745,0.69199,0.96415,0.57593,1.47674,0.008515,0.008515,0.008515
92,6424.45,0.97248,0.76674,1.41422,0.92995,0.87117,0.934,0.69112,0.97891,0.58835,1.51,0.0084985,0.0084985,0.0084985
93,6490.2,0.9666,0.76353,1.40363,0.93824,0.86102,0.9305,0.68966,0.99281,0.59159,1.51885,0.008482,0.008482,0.008482
94,6556.3,0.96027,0.76292,1.40905,0.93402,0.87754,0.93729,0.69545,0.96487,0.5742,1.49194,0.0084655,0.0084655,0.0084655
95,6624.29,0.961,0.76398,1.40315,0.95978,0.87665,0.94367,0.70697,0.94094,0.55501,1.46255,0.008449,0.008449,0.008449
96,6693.94,0.94961,0.74701,1.39688,0.94446,0.86221,0.93285,0.69082,0.98143,0.59304,1.51764,0.0084325,0.0084325,0.0084325
97,6759.16,0.95188,0.75679,1.39562,0.93585,0.86555,0.93235,0.69768,0.94638,0.58953,1.47124,0.008416,0.008416,0.008416
98,6825.22,0.94596,0.73079,1.38991,0.94039,0.87275,0.93471,0.70105,0.95284,0.56436,1.46799,0.0083995,0.0083995,0.0083995
99,6889.96,0.94744,0.74268,1.39307,0.9561,0.87151,0.94027,0.6989,0.94905,0.56286,1.47009,0.008383,0.008383,0.008383
100,6956.07,0.94744,0.74052,1.38869,0.94814,0.87505,0.93854,0.69949,0.95189,0.56999,1.47215,0.0083665,0.0083665,0.0083665
101,7022.41,0.95128,0.74854,1.38605,0.94584,0.86791,0.93805,0.69612,0.97776,0.57173,1.49738,0.00835,0.00835,0.00835
102,7084.92,0.93304,0.72814,1.38065,0.97049,0.86356,0.94395,0.70663,0.95248,0.54898,1.4708,0.0083335,0.0083335,0.0083335
103,7146.84,0.93955,0.73599,1.38044,0.94284,0.87485,0.9372,0.69516,0.96236,0.57325,1.48338,0.008317,0.008317,0.008317
104,7208.51,0.94867,0.72995,1.38468,0.94325,0.87327,0.93769,0.70433,0.94151,0.5568,1.46546,0.0083005,0.0083005,0.0083005
105,7285.75,0.92477,0.72249,1.37044,0.94739,0.88985,0.94341,0.70899,0.93356,0.54552,1.4541,0.008284,0.008284,0.008284
106,7346.1,0.94241,0.73699,1.38406,0.94437,0.88724,0.94299,0.71404,0.92714,0.53345,1.43881,0.0082675,0.0082675,0.0082675
107,7411.91,0.91946,0.71212,1.37404,0.96078,0.87341,0.94489,0.71161,0.92782,0.53646,1.43827,0.008251,0.008251,0.008251
108,7477.34,0.93193,0.7182,1.37621,0.95429,0.88938,0.94396,0.70969,0.93987,0.55629,1.46227,0.0082345,0.0082345,0.0082345
109,7542.85,0.92601,0.71908,1.38008,0.94574,0.87765,0.93959,0.71325,0.92031,0.53294,1.44647,0.008218,0.008218,0.008218
110,7605.75,0.9329,0.71353,1.37405,0.96586,0.86397,0.94135,0.71263,0.93241,0.54036,1.45218,0.0082015,0.0082015,0.0082015
111,7671.35,0.92698,0.72259,1.36831,0.96386,0.87922,0.94533,0.71831,0.91246,0.52984,1.41856,0.008185,0.008185,0.008185
112,7736.47,0.90605,0.70255,1.36343,0.94724,0.88796,0.94278,0.71359,0.92047,0.53331,1.44533,0.0081685,0.0081685,0.0081685
113,7802.34,0.91856,0.70398,1.3638,0.94821,0.88614,0.94791,0.72109,0.91738,0.52585,1.43481,0.008152,0.008152,0.008152
114,7868.47,0.92149,0.7101,1.36944,0.95852,0.8828,0.94675,0.72331,0.9087,0.52928,1.43108,0.0081355,0.0081355,0.0081355
115,7933.54,0.91705,0.70882,1.3678,0.96485,0.88512,0.94805,0.72305,0.91186,0.52325,1.42348,0.008119,0.008119,0.008119
116,7995.65,0.92638,0.70803,1.3778,0.94968,0.88266,0.94611,0.72194,0.90444,0.52021,1.41594,0.0081025,0.0081025,0.0081025
117,8061,0.91245,0.69608,1.35395,0.95373,0.87698,0.94672,0.71142,0.93393,0.53093,1.44393,0.008086,0.008086,0.008086
118,8126.56,0.90883,0.69869,1.36772,0.95501,0.88694,0.9491,0.72321,0.90636,0.52997,1.42424,0.0080695,0.0080695,0.0080695
119,8191.28,0.90517,0.689,1.34902,0.95182,0.89837,0.95244,0.72831,0.89099,0.51159,1.41346,0.008053,0.008053,0.008053
120,8257.86,0.91,0.70625,1.35965,0.93726,0.89563,0.95341,0.72482,0.91467,0.5129,1.43158,0.0080365,0.0080365,0.0080365
121,8331.39,0.91052,0.69528,1.36086,0.94864,0.90619,0.9545,0.72825,0.90508,0.49759,1.42878,0.00802,0.00802,0.00802
122,8396.79,0.89654,0.68768,1.35663,0.93826,0.90289,0.94718,0.72306,0.8913,0.50627,1.41609,0.0080035,0.0080035,0.0080035
123,8459.42,0.88926,0.67559,1.34123,0.95496,0.87333,0.94625,0.72109,0.92298,0.52178,1.4496,0.007987,0.007987,0.007987
124,8523.17,0.89413,0.68145,1.34855,0.96321,0.89199,0.9479,0.7275,0.89104,0.50564,1.41396,0.0079705,0.0079705,0.0079705
125,8586.08,0.90469,0.68423,1.34952,0.96056,0.87549,0.94274,0.72569,0.89087,0.51366,1.40876,0.007954,0.007954,0.007954
126,8651.56,0.89809,0.68611,1.3374,0.95547,0.8782,0.94643,0.72325,0.90493,0.51431,1.41622,0.0079375,0.0079375,0.0079375
127,8714.27,0.89511,0.69365,1.34465,0.96418,0.87854,0.94915,0.72896,0.90092,0.51648,1.41936,0.007921,0.007921,0.007921
128,8779.02,0.89437,0.6747,1.34713,0.95524,0.88513,0.9473,0.7336,0.8844,0.509,1.40412,0.0079045,0.0079045,0.0079045
129,8841.75,0.90679,0.68561,1.35295,0.97302,0.87346,0.9464,0.72833,0.88906,0.51016,1.40626,0.007888,0.007888,0.007888
130,8907.38,0.90124,0.68639,1.35512,0.96494,0.88458,0.94722,0.72609,0.8887,0.49956,1.40791,0.0078715,0.0078715,0.0078715
131,8971.91,0.89141,0.68533,1.33919,0.95679,0.89238,0.94855,0.73199,0.87808,0.50299,1.39526,0.007855,0.007855,0.007855
132,9034.47,0.89094,0.67593,1.34073,0.96876,0.88316,0.94951,0.73238,0.87529,0.49935,1.38516,0.0078385,0.0078385,0.0078385
133,9100.45,0.88314,0.66235,1.33366,0.95272,0.89689,0.94763,0.73458,0.87984,0.49947,1.3898,0.007822,0.007822,0.007822
134,9162.02,0.87588,0.65309,1.33225,0.96531,0.89592,0.951,0.73388,0.87823,0.49608,1.39099,0.0078055,0.0078055,0.0078055
135,9227.58,0.87831,0.65423,1.33055,0.97327,0.88565,0.95299,0.73323,0.88632,0.48141,1.40261,0.007789,0.007789,0.007789
136,9290.92,0.8851,0.65767,1.33607,0.96656,0.8904,0.95184,0.73441,0.87682,0.48243,1.39252,0.0077725,0.0077725,0.0077725
137,9357.29,0.87747,0.67158,1.33249,0.97186,0.89201,0.95302,0.73998,0.88132,0.48718,1.39825,0.007756,0.007756,0.007756
138,9419.59,0.86239,0.64741,1.31503,0.96634,0.89258,0.95492,0.73739,0.88067,0.48725,1.40424,0.0077395,0.0077395,0.0077395
139,9481.78,0.87532,0.66252,1.33177,0.97411,0.88953,0.95115,0.73215,0.88704,0.48566,1.41046,0.007723,0.007723,0.007723
140,9546.98,0.88395,0.65347,1.33293,0.97902,0.88359,0.95284,0.74052,0.87059,0.48239,1.38409,0.0077065,0.0077065,0.0077065
141,9610.22,0.86768,0.64734,1.32458,0.95918,0.8915,0.95096,0.73362,0.89122,0.49615,1.40317,0.00769,0.00769,0.00769
142,9671.15,0.85675,0.64457,1.31814,0.96375,0.88258,0.9493,0.73441,0.88039,0.49625,1.39498,0.0076735,0.0076735,0.0076735
143,9733.64,0.86901,0.64531,1.33051,0.96141,0.88196,0.94561,0.73139,0.88391,0.49704,1.40046,0.007657,0.007657,0.007657
144,9795.97,0.86895,0.65927,1.32384,0.96563,0.89164,0.95201,0.73625,0.87293,0.48368,1.38571,0.0076405,0.0076405,0.0076405
145,9861.36,0.86265,0.6426,1.32436,0.96764,0.89769,0.95471,0.74133,0.86358,0.48035,1.37991,0.007624,0.007624,0.007624
146,9926.5,0.86704,0.63342,1.32288,0.96126,0.89571,0.95068,0.73393,0.88035,0.5006,1.39358,0.0076075,0.0076075,0.0076075
147,9989.57,0.86195,0.63736,1.32147,0.96661,0.90306,0.95406,0.74189,0.86393,0.47744,1.37821,0.007591,0.007591,0.007591
148,10052.5,0.86484,0.63938,1.31305,0.96845,0.89444,0.95321,0.73738,0.87277,0.48055,1.38807,0.0075745,0.0075745,0.0075745
149,10118.1,0.86952,0.64507,1.31793,0.96365,0.89918,0.95064,0.73504,0.87878,0.48627,1.38894,0.007558,0.007558,0.007558
150,10183.9,0.86291,0.64138,1.31804,0.95119,0.90573,0.95165,0.73158,0.87745,0.48281,1.38131,0.0075415,0.0075415,0.0075415
151,10245.4,0.85526,0.62834,1.30194,0.9605,0.90498,0.95404,0.74514,0.86502,0.47818,1.37187,0.007525,0.007525,0.007525
152,10310.5,0.85625,0.63592,1.3159,0.9654,0.90235,0.95376,0.74156,0.86295,0.47097,1.37159,0.0075085,0.0075085,0.0075085
153,10372.9,0.8413,0.61275,1.30571,0.96229,0.89847,0.95085,0.74271,0.86221,0.47476,1.37164,0.007492,0.007492,0.007492
154,10433.9,0.8512,0.62951,1.31124,0.95622,0.90548,0.95466,0.74136,0.86971,0.47756,1.37982,0.0074755,0.0074755,0.0074755
155,10498.9,0.85228,0.63295,1.30636,0.96565,0.89606,0.95434,0.74219,0.86739,0.46778,1.37173,0.007459,0.007459,0.007459
156,10561.2,0.84764,0.63255,1.3092,0.96732,0.89655,0.95824,0.74761,0.86146,0.46022,1.37421,0.0074425,0.0074425,0.0074425
157,10627.2,0.8652,0.632,1.31572,0.97353,0.8949,0.95502,0.7446,0.86403,0.46748,1.37467,0.007426,0.007426,0.007426
158,10688.6,0.83596,0.6183,1.30078,0.9664,0.89926,0.95424,0.74905,0.85176,0.45958,1.35992,0.0074095,0.0074095,0.0074095
159,10754,0.84967,0.63063,1.31158,0.96026,0.89882,0.95572,0.74574,0.85914,0.46102,1.36629,0.007393,0.007393,0.007393
160,10815.8,0.84571,0.62141,1.30575,0.95998,0.90531,0.9535,0.74422,0.85884,0.45718,1.37173,0.0073765,0.0073765,0.0073765
161,10881.9,0.85216,0.62239,1.30652,0.96121,0.90652,0.95691,0.74534,0.86299,0.46412,1.37773,0.00736,0.00736,0.00736
162,10944.2,0.84006,0.61735,1.29787,0.95851,0.90884,0.95355,0.74564,0.85106,0.45852,1.368,0.0073435,0.0073435,0.0073435
163,11012,0.83686,0.62273,1.30052,0.95582,0.90729,0.95464,0.74621,0.85052,0.4575,1.36556,0.007327,0.007327,0.007327
164,11074.2,0.839,0.61141,1.29687,0.94456,0.91264,0.95629,0.74786,0.8538,0.4697,1.36784,0.0073105,0.0073105,0.0073105
165,11137,0.83316,0.61826,1.30246,0.97007,0.89221,0.95607,0.74724,0.85459,0.45968,1.36344,0.007294,0.007294,0.007294
166,11199.4,0.82899,0.6157,1.28358,0.97303,0.88388,0.95485,0.74586,0.85533,0.46792,1.36055,0.0072775,0.0072775,0.0072775
167,11262.5,0.83625,0.61782,1.29711,0.97438,0.88212,0.95498,0.74898,0.84829,0.4608,1.35803,0.007261,0.007261,0.007261
168,11327.5,0.84175,0.61858,1.30331,0.97706,0.88819,0.95388,0.74634,0.84317,0.46008,1.36096,0.0072445,0.0072445,0.0072445
169,11387.9,0.83575,0.60973,1.29172,0.98157,0.89241,0.95542,0.74833,0.84421,0.45722,1.35696,0.007228,0.007228,0.007228
170,11450.8,0.83394,0.61244,1.28733,0.97455,0.90082,0.95521,0.74962,0.84112,0.4527,1.34848,0.0072115,0.0072115,0.0072115
171,11514.1,0.83345,0.60709,1.29549,0.97283,0.90816,0.95574,0.74985,0.83687,0.44874,1.34733,0.007195,0.007195,0.007195
172,11577.7,0.83083,0.6083,1.2891,0.97198,0.90243,0.957,0.75222,0.84632,0.44807,1.35637,0.0071785,0.0071785,0.0071785
173,11640.5,0.83853,0.61382,1.29693,0.97435,0.90144,0.96009,0.75427,0.84102,0.44982,1.35004,0.007162,0.007162,0.007162
174,11703.7,0.82703,0.61236,1.29464,0.97703,0.89122,0.95858,0.75661,0.83475,0.44801,1.34194,0.0071455,0.0071455,0.0071455
175,11764.2,0.82294,0.59582,1.28616,0.9743,0.89219,0.9584,0.75392,0.83465,0.4504,1.34059,0.007129,0.007129,0.007129
176,11827.4,0.81322,0.60077,1.28608,0.98518,0.8901,0.9577,0.75117,0.83184,0.45266,1.34394,0.0071125,0.0071125,0.0071125
177,11890.4,0.81913,0.59868,1.2924,0.98097,0.89232,0.95639,0.753,0.83584,0.45578,1.34247,0.007096,0.007096,0.007096
178,11958,0.82304,0.59512,1.27885,0.98076,0.89424,0.9572,0.75242,0.8414,0.45087,1.34979,0.0070795,0.0070795,0.0070795
179,12025.1,0.82168,0.59687,1.28174,0.96786,0.90002,0.95843,0.7541,0.84258,0.44796,1.34862,0.007063,0.007063,0.007063
180,12106.4,0.825,0.58766,1.28328,0.97614,0.89849,0.9574,0.75227,0.84606,0.45019,1.35528,0.0070465,0.0070465,0.0070465
181,12167.1,0.82459,0.59057,1.28301,0.96551,0.90787,0.95865,0.75169,0.84591,0.45139,1.35477,0.00703,0.00703,0.00703
182,12233.4,0.79568,0.58835,1.25768,0.97199,0.90594,0.95669,0.75009,0.84252,0.45143,1.35207,0.0070135,0.0070135,0.0070135
183,12299.3,0.81035,0.58458,1.27867,0.97113,0.90337,0.95644,0.75344,0.836,0.44881,1.34499,0.006997,0.006997,0.006997
184,12364.1,0.82578,0.59452,1.2931,0.96366,0.90361,0.95447,0.75042,0.83565,0.44872,1.33926,0.0069805,0.0069805,0.0069805
185,12431.4,0.81825,0.58944,1.27734,0.96877,0.90422,0.95748,0.75244,0.83778,0.44971,1.34255,0.006964,0.006964,0.006964
186,12497.8,0.81496,0.59693,1.27982,0.96251,0.91665,0.95992,0.7536,0.8406,0.44544,1.34675,0.0069475,0.0069475,0.0069475
187,12564.3,0.80974,0.58913,1.2773,0.97376,0.9019,0.95877,0.75466,0.83945,0.44174,1.34655,0.006931,0.006931,0.006931
